ID;LOCALIDAD;PARAMETRO;ANO;V1_calma;V2_ventolina;V3_brisamuydebil;V4_brisadebilflojo;V5_brisamoderada;V6_brisafresca;V7_brisafuerte;v8_vientofuerte;v9_temporal
ID4094;La29-75_ Lo66-25;WS10M;A2018;0,00;0,00;0,251282051;0,742105263;0,00;0,00;0,00;0,00;0,00
ID4095;La29-75_ Lo66-25;WS10M;A2019;0,00;0,00;0,00;0,939130435;0,060869565;0,00;0,00;0,00;0,00
ID4096;La29-75_ Lo66-25;WS50M;A1981;0,00;0,00;0,00;0,452173913;0,547826087;0,00;0,00;0,00;0,00
ID4097;La29-75_ Lo66-25;WS50M;A1982;0,00;0,00;0,00;0,00;0,958490566;0,041509434;0,00;0,00;0,00
ID4098;La29-75_ Lo66-25;WS50M;A1983;0,00;0,00;0,00;0,265217391;0,734782609;0,00;0,00;0,00;0,00
ID4099;La29-75_ Lo66-25;WS50M;A1984;0,00;0,00;0,00;0,073913043;0,926086957;0,00;0,00;0,00;0,00
ID4100;La29-75_ Lo66-25;WS50M;A1985;0,00;0,00;0,00;0,013043478;0,986956522;0,00;0,00;0,00;0,00
ID4101;La29-75_ Lo66-25;WS50M;A1986;0,00;0,00;0,00;0,195652174;0,804347826;0,00;0,00;0,00;0,00
ID4102;La29-75_ Lo66-25;WS50M;A1987;0,00;0,00;0,00;0,013043478;0,986956522;0,00;0,00;0,00;0,00
ID4103;La29-75_ Lo66-25;WS50M;A1988;0,00;0,00;0,00;0,00;0,947169811;0,052830189;0,00;0,00;0,00
ID4104;La29-75_ Lo66-25;WS50M;A1989;0,00;0,00;0,00;0,00;0,98490566;0,01509434;0,00;0,00;0,00
ID4105;La29-75_ Lo66-25;WS50M;A1990;0,00;0,00;0,00;0,27826087;0,72173913;0,00;0,00;0,00;0,00
ID4106;La29-75_ Lo66-25;WS50M;A1991;0,00;0,00;0,00;0,082608696;0,917391304;0,00;0,00;0,00;0,00
ID4107;La29-75_ Lo66-25;WS50M;A1992;0,00;0,00;0,00;0,247826087;0,752173913;0,00;0,00;0,00;0,00
ID4108;La29-75_ Lo66-25;WS50M;A1993;0,00;0,00;0,00;0,317391304;0,682608696;0,00;0,00;0,00;0,00
ID4109;La29-75_ Lo66-25;WS50M;A1994;0,00;0,00;0,00;0,117391304;0,882608696;0,00;0,00;0,00;0,00
ID4110;La29-75_ Lo66-25;WS50M;A1995;0,00;0,00;0,00;0,095652174;0,904347826;0,00;0,00;0,00;0,00
ID4111;La29-75_ Lo66-25;WS50M;A1996;0,00;0,00;0,00;0,182608696;0,817391304;0,00;0,00;0,00;0,00
ID4112;La29-75_ Lo66-25;WS50M;A1997;0,00;0,00;0,00;0,017391304;0,982608696;0,00;0,00;0,00;0,00
ID4113;La29-75_ Lo66-25;WS50M;A1998;0,00;0,00;0,00;0,00;0,988679245;0,011320755;0,00;0,00;0,00
ID4114;La29-75_ Lo66-25;WS50M;A1999;0,00;0,00;0,00;0,113043478;0,886956522;0,00;0,00;0,00;0,00
ID4115;La29-75_ Lo66-25;WS50M;A2000;0,00;0,00;0,00;0,12173913;0,87826087;0,00;0,00;0,00;0,00
ID4116;La29-75_ Lo66-25;WS50M;A2001;0,00;0,00;0,00;0,00;0,99245283;0,00754717;0,00;0,00;0,00
ID4117;La29-75_ Lo66-25;WS50M;A2002;0,00;0,00;0,00;0,086956522;0,913043478;0,00;0,00;0,00;0,00
ID4118;La29-75_ Lo66-25;WS50M;A2003;0,00;0,00;0,00;0,204347826;0,795652174;0,00;0,00;0,00;0,00
ID4119;La29-75_ Lo66-25;WS50M;A2004;0,00;0,00;0,00;0,113043478;0,886956522;0,00;0,00;0,00;0,00
ID4120;La29-75_ Lo66-25;WS50M;A2005;0,00;0,00;0,00;0,00;0,773584906;0,226415094;0,00;0,00;0,00
ID4121;La29-75_ Lo66-25;WS50M;A2006;0,00;0,00;0,00;0,00;0,962264151;0,037735849;0,00;0,00;0,00
ID4122;La29-75_ Lo66-25;WS50M;A2007;0,00;0,00;0,00;0,147826087;0,852173913;0,00;0,00;0,00;0,00
ID4123;La29-75_ Lo66-25;WS50M;A2008;0,00;0,00;0,00;0,00;0,969811321;0,030188679;0,00;0,00;0,00
ID4124;La29-75_ Lo66-25;WS50M;A2009;0,00;0,00;0,00;0,191304348;0,808695652;0,00;0,00;0,00;0,00
ID4125;La29-75_ Lo66-25;WS50M;A2010;0,00;0,00;0,00;0,117391304;0,882608696;0,00;0,00;0,00;0,00
ID4126;La29-75_ Lo66-25;WS50M;A2011;0,00;0,00;0,00;0,00;0,966037736;0,033962264;0,00;0,00;0,00
ID4127;La29-75_ Lo66-25;WS50M;A2012;0,00;0,00;0,00;0,2;0,8;0,00;0,00;0,00;0,00
ID4128;La29-75_ Lo66-25;WS50M;A2013;0,00;0,00;0,00;0,139130435;0,860869565;0,00;0,00;0,00;0,00
ID4129;La29-75_ Lo66-25;WS50M;A2014;0,00;0,00;0,00;0,00;0,920754717;0,079245283;0,00;0,00;0,00
ID4130;La29-75_ Lo66-25;WS50M;A2015;0,00;0,00;0,00;0,42173913;0,57826087;0,00;0,00;0,00;0,00
ID4131;La29-75_ Lo66-25;WS50M;A2016;0,00;0,00;0,00;0,269565217;0,730434783;0,00;0,00;0,00;0,00
ID4132;La29-75_ Lo66-25;WS50M;A2017;0,00;0,00;0,00;0,273913043;0,726086957;0,00;0,00;0,00;0,00
ID4133;La29-75_ Lo66-25;WS50M;A2018;0,00;0,00;0,00;0,465217391;0,534782609;0,00;0,00;0,00;0,00
ID4134;La29-75_ Lo66-25;WS50M;A2019;0,00;0,00;0,00;0,113043478;0,886956522;0,00;0,00;0,00;0,00
ID4135;La29-75_ Lo66-75;WS10M;A1981;0,00;0,00;0,533333333;0,452631579;0,00;0,00;0,00;0,00;0,00
ID4136;La29-75_ Lo66-75;WS10M;A1982;0,00;0,00;0,138461538;0,857894737;0,00;0,00;0,00;0,00;0,00
ID4137;La29-75_ Lo66-75;WS10M;A1983;0,00;0,00;0,451282051;0,536842105;0,00;0,00;0,00;0,00;0,00
ID4138;La29-75_ Lo66-75;WS10M;A1984;0,00;0,00;0,374358974;0,615789474;0,00;0,00;0,00;0,00;0,00
ID4139;La29-75_ Lo66-75;WS10M;A1985;0,00;0,00;0,353846154;0,636842105;0,00;0,00;0,00;0,00;0,00
ID4140;La29-75_ Lo66-75;WS10M;A1986;0,00;0,00;0,343589744;0,647368421;0,00;0,00;0,00;0,00;0,00
ID4141;La29-75_ Lo66-75;WS10M;A1987;0,00;0,00;0,302564103;0,689473684;0,00;0,00;0,00;0,00;0,00
ID4142;La29-75_ Lo66-75;WS10M;A1988;0,00;0,00;0,287179487;0,705263158;0,00;0,00;0,00;0,00;0,00
ID4143;La29-75_ Lo66-75;WS10M;A1989;0,00;0,00;0,312820513;0,678947368;0,00;0,00;0,00;0,00;0,00
ID4144;La29-75_ Lo66-75;WS10M;A1990;0,00;0,00;0,528205128;0,457894737;0,00;0,00;0,00;0,00;0,00
ID4145;La29-75_ Lo66-75;WS10M;A1991;0,00;0,00;0,323076923;0,668421053;0,00;0,00;0,00;0,00;0,00
ID4146;La29-75_ Lo66-75;WS10M;A1992;0,00;0,00;0,512820513;0,473684211;0,00;0,00;0,00;0,00;0,00
ID4147;La29-75_ Lo66-75;WS10M;A1993;0,00;0,00;0,471794872;0,515789474;0,00;0,00;0,00;0,00;0,00
ID4148;La29-75_ Lo66-75;WS10M;A1994;0,00;0,00;0,384615385;0,605263158;0,00;0,00;0,00;0,00;0,00
ID4149;La29-75_ Lo66-75;WS10M;A1995;0,00;0,00;0,343589744;0,647368421;0,00;0,00;0,00;0,00;0,00
ID4150;La29-75_ Lo66-75;WS10M;A1996;0,00;0,00;0,369230769;0,621052632;0,00;0,00;0,00;0,00;0,00
ID4151;La29-75_ Lo66-75;WS10M;A1997;0,00;0,00;0,251282051;0,742105263;0,00;0,00;0,00;0,00;0,00
ID4152;La29-75_ Lo66-75;WS10M;A1998;0,00;0,00;0,256410256;0,736842105;0,00;0,00;0,00;0,00;0,00
ID4153;La29-75_ Lo66-75;WS10M;A1999;0,00;0,00;0,379487179;0,610526316;0,00;0,00;0,00;0,00;0,00
ID4154;La29-75_ Lo66-75;WS10M;A2000;0,00;0,00;0,441025641;0,547368421;0,00;0,00;0,00;0,00;0,00
ID4155;La29-75_ Lo66-75;WS10M;A2001;0,00;0,00;0,066666667;0,931578947;0,00;0,00;0,00;0,00;0,00
ID4156;La29-75_ Lo66-75;WS10M;A2002;0,00;0,00;0,441025641;0,547368421;0,00;0,00;0,00;0,00;0,00
ID4157;La29-75_ Lo66-75;WS10M;A2003;0,00;0,00;0,466666667;0,521052632;0,00;0,00;0,00;0,00;0,00
ID4158;La29-75_ Lo66-75;WS10M;A2004;0,00;0,00;0,333333333;0,657894737;0,00;0,00;0,00;0,00;0,00
ID4159;La29-75_ Lo66-75;WS10M;A2005;0,00;0,00;0,164102564;0,831578947;0,00;0,00;0,00;0,00;0,00
ID4160;La29-75_ Lo66-75;WS10M;A2006;0,00;0,00;0,266666667;0,726315789;0,00;0,00;0,00;0,00;0,00
ID4161;La29-75_ Lo66-75;WS10M;A2007;0,00;0,00;0,441025641;0,547368421;0,00;0,00;0,00;0,00;0,00
ID4162;La29-75_ Lo66-75;WS10M;A2008;0,00;0,00;0,297435897;0,694736842;0,00;0,00;0,00;0,00;0,00
ID4163;La29-75_ Lo66-75;WS10M;A2009;0,00;0,00;0,302564103;0,689473684;0,00;0,00;0,00;0,00;0,00
ID4164;La29-75_ Lo66-75;WS10M;A2010;0,00;0,00;0,297435897;0,694736842;0,00;0,00;0,00;0,00;0,00
ID4165;La29-75_ Lo66-75;WS10M;A2011;0,00;0,00;0,338461538;0,652631579;0,00;0,00;0,00;0,00;0,00
ID4166;La29-75_ Lo66-75;WS10M;A2012;0,00;0,00;0,282051282;0,710526316;0,00;0,00;0,00;0,00;0,00
ID4167;La29-75_ Lo66-75;WS10M;A2013;0,00;0,00;0,241025641;0,752631579;0,00;0,00;0,00;0,00;0,00
ID4168;La29-75_ Lo66-75;WS10M;A2014;0,00;0,00;0,18974359;0,805263158;0,00;0,00;0,00;0,00;0,00
ID4169;La29-75_ Lo66-75;WS10M;A2015;0,00;0,00;0,456410256;0,531578947;0,00;0,00;0,00;0,00;0,00
ID4170;La29-75_ Lo66-75;WS10M;A2016;0,00;0,00;0,451282051;0,536842105;0,00;0,00;0,00;0,00;0,00
ID4171;La29-75_ Lo66-75;WS10M;A2017;0,00;0,00;0,374358974;0,615789474;0,00;0,00;0,00;0,00;0,00
ID4172;La29-75_ Lo66-75;WS10M;A2018;0,00;0,00;0,58974359;0,394736842;0,00;0,00;0,00;0,00;0,00
ID4173;La29-75_ Lo66-75;WS10M;A2019;0,00;0,00;0,4;0,589473684;0,00;0,00;0,00;0,00;0,00
ID4174;La29-75_ Lo66-75;WS50M;A1981;0,00;0,00;0,00;0,960869565;0,039130435;0,00;0,00;0,00;0,00
ID4175;La29-75_ Lo66-75;WS50M;A1982;0,00;0,00;0,00;0,591304348;0,408695652;0,00;0,00;0,00;0,00
ID4176;La29-75_ Lo66-75;WS50M;A1983;0,00;0,00;0,00;0,865217391;0,134782609;0,00;0,00;0,00;0,00
ID4177;La29-75_ Lo66-75;WS50M;A1984;0,00;0,00;0,00;0,77826087;0,22173913;0,00;0,00;0,00;0,00
ID4178;La29-75_ Lo66-75;WS50M;A1985;0,00;0,00;0,00;0,773913043;0,226086957;0,00;0,00;0,00;0,00
ID4179;La29-75_ Lo66-75;WS50M;A1986;0,00;0,00;0,00;0,795652174;0,204347826;0,00;0,00;0,00;0,00
ID4180;La29-75_ Lo66-75;WS50M;A1987;0,00;0,00;0,00;0,673913043;0,326086957;0,00;0,00;0,00;0,00
ID4181;La29-75_ Lo66-75;WS50M;A1988;0,00;0,00;0,00;0,660869565;0,339130435;0,00;0,00;0,00;0,00
ID4182;La29-75_ Lo66-75;WS50M;A1989;0,00;0,00;0,00;0,713043478;0,286956522;0,00;0,00;0,00;0,00
ID4183;La29-75_ Lo66-75;WS50M;A1990;0,00;0,00;0,00;0,92173913;0,07826087;0,00;0,00;0,00;0,00
ID4184;La29-75_ Lo66-75;WS50M;A1991;0,00;0,00;0,00;0,739130435;0,260869565;0,00;0,00;0,00;0,00
ID4185;La29-75_ Lo66-75;WS50M;A1992;0,00;0,00;0,00;0,913043478;0,086956522;0,00;0,00;0,00;0,00
ID4186;La29-75_ Lo66-75;WS50M;A1993;0,00;0,00;0,00;0,9;0,1;0,00;0,00;0,00;0,00
ID4187;La29-75_ Lo66-75;WS50M;A1994;0,00;0,00;0,00;0,782608696;0,217391304;0,00;0,00;0,00;0,00
ID4188;La29-75_ Lo66-75;WS50M;A1995;0,00;0,00;0,00;0,726086957;0,273913043;0,00;0,00;0,00;0,00
ID4189;La29-75_ Lo66-75;WS50M;A1996;0,00;0,00;0,00;0,760869565;0,239130435;0,00;0,00;0,00;0,00
ID4190;La29-75_ Lo66-75;WS50M;A1997;0,00;0,00;0,00;0,660869565;0,339130435;0,00;0,00;0,00;0,00
ID4191;La29-75_ Lo66-75;WS50M;A1998;0,00;0,00;0,00;0,652173913;0,347826087;0,00;0,00;0,00;0,00
ID4192;La29-75_ Lo66-75;WS50M;A1999;0,00;0,00;0,00;0,77826087;0,22173913;0,00;0,00;0,00;0,00
ID4193;La29-75_ Lo66-75;WS50M;A2000;0,00;0,00;0,00;0,813043478;0,186956522;0,00;0,00;0,00;0,00
ID4194;La29-75_ Lo66-75;WS50M;A2001;0,00;0,00;0,00;0,530434783;0,469565217;0,00;0,00;0,00;0,00
ID4195;La29-75_ Lo66-75;WS50M;A2002;0,00;0,00;0,00;0,847826087;0,152173913;0,00;0,00;0,00;0,00
ID4196;La29-75_ Lo66-75;WS50M;A2003;0,00;0,00;0,00;0,886956522;0,113043478;0,00;0,00;0,00;0,00
ID4197;La29-75_ Lo66-75;WS50M;A2004;0,00;0,00;0,00;0,713043478;0,286956522;0,00;0,00;0,00;0,00
ID4198;La29-75_ Lo66-75;WS50M;A2005;0,00;0,00;0,00;0,543478261;0,456521739;0,00;0,00;0,00;0,00
ID4199;La29-75_ Lo66-75;WS50M;A2006;0,00;0,00;0,00;0,617391304;0,382608696;0,00;0,00;0,00;0,00
ID4200;La29-75_ Lo66-75;WS50M;A2007;0,00;0,00;0,00;0,860869565;0,139130435;0,00;0,00;0,00;0,00
ID4201;La29-75_ Lo66-75;WS50M;A2008;0,00;0,00;0,00;0,691304348;0,308695652;0,00;0,00;0,00;0,00
ID4202;La29-75_ Lo66-75;WS50M;A2009;0,00;0,00;0,00;0,713043478;0,286956522;0,00;0,00;0,00;0,00
ID4203;La29-75_ Lo66-75;WS50M;A2010;0,00;0,00;0,00;0,708695652;0,291304348;0,00;0,00;0,00;0,00
ID4204;La29-75_ Lo66-75;WS50M;A2011;0,00;0,00;0,00;0,717391304;0,282608696;0,00;0,00;0,00;0,00
ID4205;La29-75_ Lo66-75;WS50M;A2012;0,00;0,00;0,00;0,717391304;0,282608696;0,00;0,00;0,00;0,00
ID4206;La29-75_ Lo66-75;WS50M;A2013;0,00;0,00;0,00;0,665217391;0,334782609;0,00;0,00;0,00;0,00
ID4207;La29-75_ Lo66-75;WS50M;A2014;0,00;0,00;0,00;0,604347826;0,395652174;0,00;0,00;0,00;0,00
ID4208;La29-75_ Lo66-75;WS50M;A2015;0,00;0,00;0,00;0,913043478;0,086956522;0,00;0,00;0,00;0,00
ID4209;La29-75_ Lo66-75;WS50M;A2016;0,00;0,00;0,00;0,891304348;0,108695652;0,00;0,00;0,00;0,00
ID4210;La29-75_ Lo66-75;WS50M;A2017;0,00;0,00;0,00;0,813043478;0,186956522;0,00;0,00;0,00;0,00
ID4211;La29-75_ Lo66-75;WS50M;A2018;0,00;0,00;0,020512821;0,978947368;0,00;0,00;0,00;0,00;0,00
ID4212;La29-75_ Lo66-75;WS50M;A2019;0,00;0,00;0,00;0,830434783;0,169565217;0,00;0,00;0,00;0,00
ID4213;La29-75_ Lo67-25;WS10M;A1981;0,00;0,00;0,656410256;0,326315789;0,00;0,00;0,00;0,00;0,00
ID4214;La29-75_ Lo67-25;WS10M;A1982;0,00;0,00;0,358974359;0,631578947;0,00;0,00;0,00;0,00;0,00
ID4215;La29-75_ Lo67-25;WS10M;A1983;0,00;0,00;0,651282051;0,331578947;0,00;0,00;0,00;0,00;0,00
ID4216;La29-75_ Lo67-25;WS10M;A1984;0,00;0,00;0,538461538;0,447368421;0,00;0,00;0,00;0,00;0,00
ID4217;La29-75_ Lo67-25;WS10M;A1985;0,00;0,00;0,543589744;0,442105263;0,00;0,00;0,00;0,00;0,00
ID4218;La29-75_ Lo67-25;WS10M;A1986;0,00;0,00;0,451282051;0,536842105;0,00;0,00;0,00;0,00;0,00
ID4219;La29-75_ Lo67-25;WS10M;A1987;0,00;0,00;0,574358974;0,410526316;0,00;0,00;0,00;0,00;0,00
ID4220;La29-75_ Lo67-25;WS10M;A1988;0,00;0,00;0,502564103;0,484210526;0,00;0,00;0,00;0,00;0,00
ID4221;La29-75_ Lo67-25;WS10M;A1989;0,00;0,00;0,574358974;0,410526316;0,00;0,00;0,00;0,00;0,00
ID4222;La29-75_ Lo67-25;WS10M;A1990;0,00;0,00;0,687179487;0,294736842;0,00;0,00;0,00;0,00;0,00
ID4223;La29-75_ Lo67-25;WS10M;A1991;0,00;0,00;0,512820513;0,473684211;0,00;0,00;0,00;0,00;0,00
ID4224;La29-75_ Lo67-25;WS10M;A1992;0,00;0,00;0,641025641;0,342105263;0,00;0,00;0,00;0,00;0,00
ID4225;La29-75_ Lo67-25;WS10M;A1993;0,00;0,00;0,564102564;0,421052632;0,00;0,00;0,00;0,00;0,00
ID4226;La29-75_ Lo67-25;WS10M;A1994;0,00;0,00;0,574358974;0,410526316;0,00;0,00;0,00;0,00;0,00
ID4227;La29-75_ Lo67-25;WS10M;A1995;0,00;0,00;0,497435897;0,489473684;0,00;0,00;0,00;0,00;0,00
ID4228;La29-75_ Lo67-25;WS10M;A1996;0,00;0,00;0,492307692;0,494736842;0,00;0,00;0,00;0,00;0,00
ID4229;La29-75_ Lo67-25;WS10M;A1997;0,00;0,00;0,528205128;0,457894737;0,00;0,00;0,00;0,00;0,00
ID4230;La29-75_ Lo67-25;WS10M;A1998;0,00;0,00;0,405128205;0,584210526;0,00;0,00;0,00;0,00;0,00
ID4231;La29-75_ Lo67-25;WS10M;A1999;0,00;0,00;0,548717949;0,436842105;0,00;0,00;0,00;0,00;0,00
ID4232;La29-75_ Lo67-25;WS10M;A2000;0,00;0,00;0,482051282;0,505263158;0,00;0,00;0,00;0,00;0,00
ID4233;La29-75_ Lo67-25;WS10M;A2001;0,00;0,00;0,235897436;0,757894737;0,00;0,00;0,00;0,00;0,00
ID4234;La29-75_ Lo67-25;WS10M;A2002;0,00;0,00;0,594871795;0,389473684;0,00;0,00;0,00;0,00;0,00
ID4235;La29-75_ Lo67-25;WS10M;A2003;0,00;0,00;0,605128205;0,378947368;0,00;0,00;0,00;0,00;0,00
ID4236;La29-75_ Lo67-25;WS10M;A2004;0,00;0,00;0,461538462;0,526315789;0,00;0,00;0,00;0,00;0,00
ID4237;La29-75_ Lo67-25;WS10M;A2005;0,00;0,00;0,394871795;0,594736842;0,00;0,00;0,00;0,00;0,00
ID4238;La29-75_ Lo67-25;WS10M;A2006;0,00;0,00;0,451282051;0,536842105;0,00;0,00;0,00;0,00;0,00
ID4239;La29-75_ Lo67-25;WS10M;A2007;0,00;0,00;0,6;0,384210526;0,00;0,00;0,00;0,00;0,00
ID4240;La29-75_ Lo67-25;WS10M;A2008;0,00;0,00;0,456410256;0,531578947;0,00;0,00;0,00;0,00;0,00
ID4241;La29-75_ Lo67-25;WS10M;A2009;0,00;0,00;0,466666667;0,521052632;0,00;0,00;0,00;0,00;0,00
ID4242;La29-75_ Lo67-25;WS10M;A2010;0,00;0,00;0,574358974;0,410526316;0,00;0,00;0,00;0,00;0,00
ID4243;La29-75_ Lo67-25;WS10M;A2011;0,00;0,00;0,553846154;0,431578947;0,00;0,00;0,00;0,00;0,00
ID4244;La29-75_ Lo67-25;WS10M;A2012;0,00;0,00;0,456410256;0,531578947;0,00;0,00;0,00;0,00;0,00
ID4245;La29-75_ Lo67-25;WS10M;A2013;0,00;0,00;0,435897436;0,552631579;0,00;0,00;0,00;0,00;0,00
ID4246;La29-75_ Lo67-25;WS10M;A2014;0,00;0,00;0,446153846;0,542105263;0,00;0,00;0,00;0,00;0,00
ID4247;La29-75_ Lo67-25;WS10M;A2015;0,00;0,00;0,784615385;0,194736842;0,00;0,00;0,00;0,00;0,00
ID4248;La29-75_ Lo67-25;WS10M;A2016;0,00;0,00;0,558974359;0,426315789;0,00;0,00;0,00;0,00;0,00
ID4249;La29-75_ Lo67-25;WS10M;A2017;0,00;0,00;0,523076923;0,463157895;0,00;0,00;0,00;0,00;0,00
ID4250;La29-75_ Lo67-25;WS10M;A2018;0,00;0,00;0,764102564;0,215789474;0,00;0,00;0,00;0,00;0,00
ID4251;La29-75_ Lo67-25;WS10M;A2019;0,00;0,00;0,548717949;0,436842105;0,00;0,00;0,00;0,00;0,00
ID4252;La29-75_ Lo67-25;WS50M;A1981;0,00;0,00;0,271794872;0,721052632;0,00;0,00;0,00;0,00;0,00
ID4253;La29-75_ Lo67-25;WS50M;A1982;0,00;0,00;0,00;0,952173913;0,047826087;0,00;0,00;0,00;0,00
ID4254;La29-75_ Lo67-25;WS50M;A1983;0,00;0,00;0,241025641;0,752631579;0,00;0,00;0,00;0,00;0,00
ID4255;La29-75_ Lo67-25;WS50M;A1984;0,00;0,00;0,102564103;0,894736842;0,00;0,00;0,00;0,00;0,00
ID4256;La29-75_ Lo67-25;WS50M;A1985;0,00;0,00;0,112820513;0,884210526;0,00;0,00;0,00;0,00;0,00
ID4257;La29-75_ Lo67-25;WS50M;A1986;0,00;0,00;0,046153846;0,952631579;0,00;0,00;0,00;0,00;0,00
ID4258;La29-75_ Lo67-25;WS50M;A1987;0,00;0,00;0,107692308;0,889473684;0,00;0,00;0,00;0,00;0,00
ID4259;La29-75_ Lo67-25;WS50M;A1988;0,00;0,00;0,025641026;0,973684211;0,00;0,00;0,00;0,00;0,00
ID4260;La29-75_ Lo67-25;WS50M;A1989;0,00;0,00;0,148717949;0,847368421;0,00;0,00;0,00;0,00;0,00
ID4261;La29-75_ Lo67-25;WS50M;A1990;0,00;0,00;0,292307692;0,7;0,00;0,00;0,00;0,00;0,00
ID4262;La29-75_ Lo67-25;WS50M;A1991;0,00;0,00;0,071794872;0,926315789;0,00;0,00;0,00;0,00;0,00
ID4263;La29-75_ Lo67-25;WS50M;A1992;0,00;0,00;0,246153846;0,747368421;0,00;0,00;0,00;0,00;0,00
ID4264;La29-75_ Lo67-25;WS50M;A1993;0,00;0,00;0,153846154;0,842105263;0,00;0,00;0,00;0,00;0,00
ID4265;La29-75_ Lo67-25;WS50M;A1994;0,00;0,00;0,138461538;0,857894737;0,00;0,00;0,00;0,00;0,00
ID4266;La29-75_ Lo67-25;WS50M;A1995;0,00;0,00;0,030769231;0,968421053;0,00;0,00;0,00;0,00;0,00
ID4267;La29-75_ Lo67-25;WS50M;A1996;0,00;0,00;0,046153846;0,952631579;0,00;0,00;0,00;0,00;0,00
ID4268;La29-75_ Lo67-25;WS50M;A1997;0,00;0,00;0,051282051;0,947368421;0,00;0,00;0,00;0,00;0,00
ID4269;La29-75_ Lo67-25;WS50M;A1998;0,00;0,00;0,00;0,939130435;0,060869565;0,00;0,00;0,00;0,00
ID4270;La29-75_ Lo67-25;WS50M;A1999;0,00;0,00;0,071794872;0,926315789;0,00;0,00;0,00;0,00;0,00
ID4271;La29-75_ Lo67-25;WS50M;A2000;0,00;0,00;0,015384615;0,984210526;0,00;0,00;0,00;0,00;0,00
ID4272;La29-75_ Lo67-25;WS50M;A2001;0,00;0,00;0,00;0,847826087;0,152173913;0,00;0,00;0,00;0,00
ID4273;La29-75_ Lo67-25;WS50M;A2002;0,00;0,00;0,153846154;0,842105263;0,00;0,00;0,00;0,00;0,00
ID4274;La29-75_ Lo67-25;WS50M;A2003;0,00;0,00;0,179487179;0,815789474;0,00;0,00;0,00;0,00;0,00
ID4275;La29-75_ Lo67-25;WS50M;A2004;0,00;0,00;0,00;0,986956522;0,013043478;0,00;0,00;0,00;0,00
ID4276;La29-75_ Lo67-25;WS50M;A2005;0,00;0,00;0,00;0,926086957;0,073913043;0,00;0,00;0,00;0,00
ID4277;La29-75_ Lo67-25;WS50M;A2006;0,00;0,00;0,00;0,969565217;0,030434783;0,00;0,00;0,00;0,00
ID4278;La29-75_ Lo67-25;WS50M;A2007;0,00;0,00;0,179487179;0,815789474;0,00;0,00;0,00;0,00;0,00
ID4279;La29-75_ Lo67-25;WS50M;A2008;0,00;0,00;0,005128205;0,994736842;0,00;0,00;0,00;0,00;0,00
ID4280;La29-75_ Lo67-25;WS50M;A2009;0,00;0,00;0,025641026;0,973684211;0,00;0,00;0,00;0,00;0,00
ID4281;La29-75_ Lo67-25;WS50M;A2010;0,00;0,00;0,148717949;0,847368421;0,00;0,00;0,00;0,00;0,00
ID4282;La29-75_ Lo67-25;WS50M;A2011;0,00;0,00;0,087179487;0,910526316;0,00;0,00;0,00;0,00;0,00
ID4283;La29-75_ Lo67-25;WS50M;A2012;0,00;0,00;0,035897436;0,963157895;0,00;0,00;0,00;0,00;0,00
ID4284;La29-75_ Lo67-25;WS50M;A2013;0,00;0,00;0,015384615;0,984210526;0,00;0,00;0,00;0,00;0,00
ID4285;La29-75_ Lo67-25;WS50M;A2014;0,00;0,00;0,00;0,969565217;0,030434783;0,00;0,00;0,00;0,00
ID4286;La29-75_ Lo67-25;WS50M;A2015;0,00;0,00;0,441025641;0,547368421;0,00;0,00;0,00;0,00;0,00
ID4287;La29-75_ Lo67-25;WS50M;A2016;0,00;0,00;0,184615385;0,810526316;0,00;0,00;0,00;0,00;0,00
ID4288;La29-75_ Lo67-25;WS50M;A2017;0,00;0,00;0,112820513;0,884210526;0,00;0,00;0,00;0,00;0,00
ID4289;La29-75_ Lo67-25;WS50M;A2018;0,00;0,00;0,374358974;0,615789474;0,00;0,00;0,00;0,00;0,00
ID4290;La29-75_ Lo67-25;WS50M;A2019;0,00;0,00;0,148717949;0,847368421;0,00;0,00;0,00;0,00;0,00
ID4291;La29-75_ Lo67-75;WS10M;A1981;0,00;0,00;0,687179487;0,294736842;0,00;0,00;0,00;0,00;0,00
ID4292;La29-75_ Lo67-75;WS10M;A1982;0,00;0,00;0,528205128;0,457894737;0,00;0,00;0,00;0,00;0,00
ID4293;La29-75_ Lo67-75;WS10M;A1983;0,00;0,00;0,682051282;0,3;0,00;0,00;0,00;0,00;0,00
ID4294;La29-75_ Lo67-75;WS10M;A1984;0,00;0,00;0,574358974;0,410526316;0,00;0,00;0,00;0,00;0,00
ID4295;La29-75_ Lo67-75;WS10M;A1985;0,00;0,00;0,625641026;0,357894737;0,00;0,00;0,00;0,00;0,00
ID4296;La29-75_ Lo67-75;WS10M;A1986;0,00;0,00;0,492307692;0,494736842;0,00;0,00;0,00;0,00;0,00
ID4297;La29-75_ Lo67-75;WS10M;A1987;0,00;0,00;0,569230769;0,415789474;0,00;0,00;0,00;0,00;0,00
ID4298;La29-75_ Lo67-75;WS10M;A1988;0,00;0,00;0,548717949;0,436842105;0,00;0,00;0,00;0,00;0,00
ID4299;La29-75_ Lo67-75;WS10M;A1989;0,00;0,00;0,641025641;0,342105263;0,00;0,00;0,00;0,00;0,00
ID4300;La29-75_ Lo67-75;WS10M;A1990;0,00;0,00;0,728205128;0,252631579;0,00;0,00;0,00;0,00;0,00
